기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
201905,경기도,외국인방문자(c),705068.0,478256.0,47.4
201905,경기도,외부방문자(b+c),5.3355642E7,5.2971515E7,0.7
201905,경기도,전체방문자(a+b+c),2.05099808E8,2.16470151E8,-5.3
201905,강원도,현지인방문자(a),2.5478036E7,2.6776344E7,-4.8
201905,강원도,외지인방문자(b),1.028825E7,1.1278176E7,-8.8
201905,강원도,외국인방문자(c),104681.0,67325.0,55.5
201905,강원도,외부방문자(b+c),1.0392931E7,1.1345501E7,-8.4
201905,강원도,전체방문자(a+b+c),3.5870967E7,3.8121845E7,-5.9
201905,충청북도,현지인방문자(a),2.3197878E7,2.2501563E7,3.1
201905,충청북도,외지인방문자(b),9064794.0,9134895.0,-0.8
201905,충청북도,외국인방문자(c),60555.0,46730.0,29.6
201905,충청북도,외부방문자(b+c),9125348.0,9181625.0,-0.6
201905,충청북도,전체방문자(a+b+c),3.2323226E7,3.1683188E7,2.0
201905,충청남도,현지인방문자(a),2.9689002E7,2.8936992E7,2.6
201905,충청남도,외지인방문자(b),1.3182628E7,1.30237E7,1.2
201905,충청남도,외국인방문자(c),138452.0,80198.0,72.6
201905,충청남도,외부방문자(b+c),1.332108E7,1.3103897E7,1.7
201905,충청남도,전체방문자(a+b+c),4.3010082E7,4.2040889E7,2.3
201905,전라북도,현지인방문자(a),2.7696014E7,2.7154603E7,2.0
201905,전라북도,외지인방문자(b),7650755.0,7782758.0,-1.7
201905,전라북도,외국인방문자(c),68238.0,44936.0,51.9
201905,전라북도,외부방문자(b+c),7718993.0,7827694.0,-1.4
201905,전라북도,전체방문자(a+b+c),3.5415008E7,3.4982297E7,1.2
201905,전라남도,현지인방문자(a),2.4930048E7,2.4222068E7,2.9
201905,전라남도,외지인방문자(b),1.0077232E7,1.0142139E7,-0.6
201905,전라남도,외국인방문자(c),186344.0,123021.0,51.5
201905,전라남도,외부방문자(b+c),1.0263575E7,1.026516E7,-0.0
201905,전라남도,전체방문자(a+b+c),3.5193624E7,3.4487228E7,2.0
201905,경상북도,현지인방문자(a),4.11857E7,4.07743E7,1.0
201905,경상북도,외지인방문자(b),1.4248213E7,1.4384654E7,-0.9
201905,경상북도,외국인방문자(c),157294.0,118536.0,32.7
201905,경상북도,외부방문자(b+c),1.4405507E7,1.4503189E7,-0.7
201905,경상북도,전체방문자(a+b+c),5.5591208E7,5.5277489E7,0.6
201905,경상남도,현지인방문자(a),4.4461816E7,4.4801032E7,-0.8
201905,경상남도,외지인방문자(b),1.3002129E7,1.280034E7,1.6
201905,경상남도,외국인방문자(c),184710.0,122153.0,51.2
201905,경상남도,외부방문자(b+c),1.3186839E7,1.2922493E7,2.0
201905,경상남도,전체방문자(a+b+c),5.7648655E7,5.7723526E7,-0.1
201905,제주특별자치도,현지인방문자(a),1.4361942E7,1.424331E7,0.8
201905,제주특별자치도,외지인방문자(b),4266714.0,4385500.0,-2.7
201905,제주특별자치도,외국인방문자(c),472709.0,314779.0,50.2
201905,제주특별자치도,외부방문자(b+c),4739423.0,4700279.0,0.8
201905,제주특별자치도,전체방문자(a+b+c),1.9101365E7,1.8943589E7,0.8
201906,서울특별시,현지인방문자(a),1.1594878E8,1.37553644E8,-15.7
201906,서울특별시,외지인방문자(b),5.1421888E7,4.7240543E7,8.9
201906,서울특별시,외국인방문자(c),1883157.0,1312630.0,43.5
201906,서울특별시,외부방문자(b+c),5.3305045E7,4.8553173E7,9.8
201906,서울특별시,전체방문자(a+b+c),1.69253825E8,1.86106816E8,-9.1
201906,부산광역시,현지인방문자(a),3.8926016E7,3.951709E7,-1.5
201906,부산광역시,외지인방문자(b),1.1056896E7,1.1135456E7,-0.7
201906,부산광역시,외국인방문자(c),439977.0,307320.0,43.2
201906,부산광역시,외부방문자(b+c),1.1496873E7,1.1442776E7,0.5
201906,부산광역시,전체방문자(a+b+c),5.0422889E7,5.0959866E7,-1.1
201906,대구광역시,현지인방문자(a),3.5247968E7,3.4976046E7,0.8
201906,대구광역시,외지인방문자(b),7772754.0,7907830.0,-1.7
201906,대구광역시,외국인방문자(c),82744.0,49960.0,65.6
201906,대구광역시,외부방문자(b+c),7855498.0,7957790.0,-1.3
201906,대구광역시,전체방문자(a+b+c),4.3103466E7,4.2933836E7,0.4
201906,인천광역시,현지인방문자(a),3.0611651E7,3.1847966E7,-3.9
201906,인천광역시,외지인방문자(b),1.4390208E7,1.2069827E7,19.2
201906,인천광역시,외국인방문자(c),593073.0,349135.0,69.9
201906,인천광역시,외부방문자(b+c),1.4983281E7,1.2418962E7,20.6
201906,인천광역시,전체방문자(a+b+c),4.5594932E7,4.4266928E7,3.0
201906,광주광역시,현지인방문자(a),2.1465647E7,2.1894019E7,-2.0
201906,광주광역시,외지인방문자(b),4826006.0,4781770.0,0.9
201906,광주광역시,외국인방문자(c),32735.0,22266.0,47.0
201906,광주광역시,외부방문자(b+c),4858742.0,4804036.0,1.1
201906,광주광역시,전체방문자(a+b+c),2.6324389E7,2.6698055E7,-1.4
201906,대전광역시,현지인방문자(a),2.1531962E7,2.1721329E7,-0.9
201906,대전광역시,외지인방문자(b),6154302.0,6421034.0,-4.2
201906,대전광역시,외국인방문자(c),31200.0,25997.0,20.0
201906,대전광역시,외부방문자(b+c),6185502.0,6447031.0,-4.1
201906,대전광역시,전체방문자(a+b+c),2.7717463E7,2.816836E7,-1.6
201906,울산광역시,현지인방문자(a),1.4561872E7,1.4686133E7,-0.8
201906,울산광역시,외지인방문자(b),3529306.0,3527706.0,0.0
201906,울산광역시,외국인방문자(c),85003.0,51197.0,66.0
201906,울산광역시,외부방문자(b+c),3614309.0,3578903.0,1.0
201906,울산광역시,전체방문자(a+b+c),1.8176181E7,1.8265036E7,-0.5
201906,세종특별자치시,현지인방문자(a),3701184.0,3163797.0,17.0
201906,세종특별자치시,외지인방문자(b),1920121.0,1783922.0,7.6
201906,세종특별자치시,외국인방문자(c),8495.0,5225.0,62.6
201906,세종특별자치시,외부방문자(b+c),1928616.0,1789147.0,7.8
201906,세종특별자치시,전체방문자(a+b+c),5629800.0,4952944.0,13.7
201906,경기도,현지인방문자(a),1.4539909E8,1.55270714E8,-6.4
201906,경기도,외지인방문자(b),5.3647136E7,4.7981955E7,11.8
201906,경기도,외국인방문자(c),660582.0,445337.0,48.3
201906,경기도,외부방문자(b+c),5.4307718E7,4.8427292E7,12.1
201906,경기도,전체방문자(a+b+c),1.99706807E8,2.03698005E8,-2.0
201906,강원도,현지인방문자(a),2.4517994E7,2.6073114E7,-6.0
201906,강원도,외지인방문자(b),1.1405702E7,1.0604937E7,7.6
201906,강원도,외국인방문자(c),119058.0,64414.0,84.8
201906,강원도,외부방문자(b+c),1.152476E7,1.0669351E7,8.0
201906,강원도,전체방문자(a+b+c),3.6042753E7,3.6742464E7,-1.9
201906,충청북도,현지인방문자(a),2.2089165E7,2.1906402E7,0.8
201906,충청북도,외지인방문자(b),8171226.0,8172276.0,-0.0
201906,충청북도,외국인방문자(c),57962.0,41266.0,40.5
201906,충청북도,외부방문자(b+c),8229188.0,8213542.0,0.2
201906,충청북도,전체방문자(a+b+c),3.0318353E7,3.0119944E7,0.7
201906,충청남도,현지인방문자(a),2.872225E7,2.8128338E7,2.1
201906,충청남도,외지인방문자(b),1.1982904E7,1.1605454E7,3.3
201906,충청남도,외국인방문자(c),116818.0,71168.0,64.1
201906,충청남도,외부방문자(b+c),1.2099722E7,1.1676622E7,3.6
201906,충청남도,전체방문자(a+b+c),4.0821972E7,3.980496E7,2.6
201906,전라북도,현지인방문자(a),2.6689856E7,2.6435654E7,1.0
201906,전라북도,외지인방문자(b),6637043.0,6528186.0,1.7
201906,전라북도,외국인방문자(c),65724.0,40543.0,62.1
201906,전라북도,외부방문자(b+c),6702767.0,6568729.0,2.0
201906,전라북도,전체방문자(a+b+c),3.3392622E7,3.3004383E7,1.2
201906,전라남도,현지인방문자(a),2.41913E7,2.3716416E7,2.0
201906,전라남도,외지인방문자(b),8784338.0,8301206.0,5.8
201906,전라남도,외국인방문자(c),162719.0,114686.0,41.9
201906,전라남도,외부방문자(b+c),8947058.0,8415891.0,6.3
201906,전라남도,전체방문자(a+b+c),3.3138358E7,3.2132308E7,3.1
201906,경상북도,현지인방문자(a),3.9416346E7,3.9547515E7,-0.3
201906,경상북도,외지인방문자(b),1.2821274E7,1.2660347E7,1.3
201906,경상북도,외국인방문자(c),136651.0,118203.0,15.6
201906,경상북도,외부방문자(b+c),1.2957924E7,1.277855E7,1.4
201906,경상북도,전체방문자(a+b+c),5.237427E7,5.2326065E7,0.1
201906,경상남도,현지인방문자(a),4.2618804E7,4.303284E7,-1.0
201906,경상남도,외지인방문자(b),1.1158998E7,1.1108636E7,0.5
201906,경상남도,외국인방문자(c),166507.0,120870.0,37.8
201906,경상남도,외부방문자(b+c),1.1325505E7,1.1229506E7,0.9
201906,경상남도,전체방문자(a+b+c),5.3944308E7,5.4262345E7,-0.6
201906,제주특별자치도,현지인방문자(a),1.3581729E7,1.377823E7,-1.4
201906,제주특별자치도,외지인방문자(b),4080814.0,4285792.0,-4.8
201906,제주특별자치도,외국인방문자(c),505781.0,365283.0,38.5
201906,제주특별자치도,외부방문자(b+c),4586595.0,4651075.0,-1.4
201906,제주특별자치도,전체방문자(a+b+c),1.8168324E7,1.8429305E7,-1.4
201907,서울특별시,현지인방문자(a),1.17567443E8,1.43658084E8,-18.2
201907,서울특별시,외지인방문자(b),5.8264846E7,5.1672414E7,12.8
201907,서울특별시,외국인방문자(c),2168782.0,1824466.0,18.9
201907,서울특별시,외부방문자(b+c),6.0433628E7,5.349688E7,13.0
201907,서울특별시,전체방문자(a+b+c),1.78001071E8,1.97154965E8,-9.7
201907,부산광역시,현지인방문자(a),4.092689E7,4.0252884E7,1.7
201907,부산광역시,외지인방문자(b),1.3210617E7,1.2254676E7,7.8
201907,부산광역시,외국인방문자(c),436473.0,346683.0,25.9
201907,부산광역시,외부방문자(b+c),1.364709E7,1.2601359E7,8.3
201907,부산광역시,전체방문자(a+b+c),5.4573979E7,5.2854243E7,3.3
201907,대구광역시,현지인방문자(a),3.6350377E7,3.5427424E7,2.6
201907,대구광역시,외지인방문자(b),9565580.0,8700545.0,9.9
201907,대구광역시,외국인방문자(c),90314.0,67108.0,34.6
201907,대구광역시,외부방문자(b+c),9655894.0,8767653.0,10.1
201907,대구광역시,전체방문자(a+b+c),4.6006271E7,4.4195076E7,4.1
201907,인천광역시,현지인방문자(a),3.0816779E7,3.2353811E7,-4.8
201907,인천광역시,외지인방문자(b),1.5600932E7,1.305515E7,19.5
201907,인천광역시,외국인방문자(c),670517.0,505705.0,32.6
201907,인천광역시,외부방문자(b+c),1.6271449E7,1.3560856E7,20.0
201907,인천광역시,전체방문자(a+b+c),4.7088228E7,4.5914667E7,2.6
201907,광주광역시,현지인방문자(a),2.170531E7,2.238986E7,-3.1
201907,광주광역시,외지인방문자(b),5742359.0,5369318.0,6.9
201907,광주광역시,외국인방문자(c),101334.0,29708.0,241.1
201907,광주광역시,외부방문자(b+c),5843693.0,5399027.0,8.2
201907,광주광역시,전체방문자(a+b+c),2.7549003E7,2.7788887E7,-0.9
201907,대전광역시,현지인방문자(a),2.1612252E7,2.2128502E7,-2.3
201907,대전광역시,외지인방문자(b),7121576.0,6816390.0,4.5
201907,대전광역시,외국인방문자(c),43928.0,40632.0,8.1
201907,대전광역시,외부방문자(b+c),7165504.0,6857022.0,4.5
201907,대전광역시,전체방문자(a+b+c),2.8777755E7,2.8985524E7,-0.7
201907,울산광역시,현지인방문자(a),1.5708402E7,1.5425428E7,1.8
201907,울산광역시,외지인방문자(b),4397684.0,4017811.0,9.5
201907,울산광역시,외국인방문자(c),100842.0,59640.0,69.1
201907,울산광역시,외부방문자(b+c),4498525.0,4077451.0,10.3
201907,울산광역시,전체방문자(a+b+c),2.0206928E7,1.9502878E7,3.6
201907,세종특별자치시,현지인방문자(a),3716545.0,3138093.0,18.4
201907,세종특별자치시,외지인방문자(b),2160410.0,1873056.0,15.3
201907,세종특별자치시,외국인방문자(c),10476.0,8500.0,23.2
201907,세종특별자치시,외부방문자(b+c),2170886.0,1881556.0,15.4
201907,세종특별자치시,전체방문자(a+b+c),5887431.0,5019649.0,17.3
201907,경기도,현지인방문자(a),1.45586021E8,1.58634651E8,-8.2
201907,경기도,외지인방문자(b),6.012762E7,5.2488681E7,14.6
201907,경기도,외국인방문자(c),768724.0,638262.0,20.4
201907,경기도,외부방문자(b+c),6.0896344E7,5.3126943E7,14.6
201907,경기도,전체방문자(a+b+c),2.06482365E8,2.11761594E8,-2.5
201907,강원도,현지인방문자(a),2.2736497E7,2.5933106E7,-12.3
201907,강원도,외지인방문자(b),1.3965038E7,1.3513748E7,3.3
201907,강원도,외국인방문자(c),130725.0,91522.0,42.8
201907,강원도,외부방문자(b+c),1.4095764E7,1.360527E7,3.6
201907,강원도,전체방문자(a+b+c),3.6832261E7,3.9538377E7,-6.8
201907,충청북도,현지인방문자(a),2.2195824E7,2.1928498E7,1.2
201907,충청북도,외지인방문자(b),9042842.0,8907213.0,1.5
201907,충청북도,외국인방문자(c),71184.0,63509.0,12.1
201907,충청북도,외부방문자(b+c),9114026.0,8970722.0,1.6
201907,충청북도,전체방문자(a+b+c),3.130985E7,3.0899219E7,1.3
201907,충청남도,현지인방문자(a),2.8796712E7,2.804389E7,2.7
201907,충청남도,외지인방문자(b),1.293825E7,1.2683758E7,2.0
201907,충청남도,외국인방문자(c),130041.0,108436.0,19.9
201907,충청남도,외부방문자(b+c),1.3068292E7,1.2792194E7,2.2
201907,충청남도,전체방문자(a+b+c),4.1865004E7,4.0836084E7,2.5
201907,전라북도,현지인방문자(a),2.6496746E7,2.675099E7,-1.0
201907,전라북도,외지인방문자(b),7512757.0,7423406.0,1.2
201907,전라북도,외국인방문자(c),77956.0,60686.0,28.5
201907,전라북도,외부방문자(b+c),7590713.0,7484092.0,1.4
201907,전라북도,전체방문자(a+b+c),3.408746E7,3.4235082E7,-0.4
201907,전라남도,현지인방문자(a),2.3916014E7,2.4066385E7,-0.6
201907,전라남도,외지인방문자(b),9723480.0,9538378.0,1.9
201907,전라남도,외국인방문자(c),189667.0,147085.0,29.0
201907,전라남도,외부방문자(b+c),9913147.0,9685463.0,2.4
201907,전라남도,전체방문자(a+b+c),3.3829161E7,3.3751848E7,0.2
201907,경상북도,현지인방문자(a),3.9860737E7,3.9604856E7,0.6
201907,경상북도,외지인방문자(b),1.4840301E7,1.4302278E7,3.8
201907,경상북도,외국인방문자(c),151201.0,115081.0,31.4
201907,경상북도,외부방문자(b+c),1.4991502E7,1.4417358E7,4.0
201907,경상북도,전체방문자(a+b+c),5.4852239E7,5.4022214E7,1.5
201907,경상남도,현지인방문자(a),4.4052239E7,4.4141752E7,-0.2
201907,경상남도,외지인방문자(b),1.3443118E7,1.2974238E7,3.6
201907,경상남도,외국인방문자(c),191000.0,135507.0,41.0
201907,경상남도,외부방문자(b+c),1.3634119E7,1.3109744E7,4.0
201907,경상남도,전체방문자(a+b+c),5.7686358E7,5.7251496E7,0.8
201907,제주특별자치도,현지인방문자(a),1.3789279E7,1.4241174E7,-3.2
201907,제주특별자치도,외지인방문자(b),4713832.0,4676648.0,0.8
201907,제주특별자치도,외국인방문자(c),524778.0,429641.0,22.1
201907,제주특별자치도,외부방문자(b+c),5238610.0,5106289.0,2.6
201907,제주특별자치도,전체방문자(a+b+c),1.9027889E7,1.9347463E7,-1.7
201908,서울특별시,현지인방문자(a),1.23105528E8,1.39329488E8,-11.6
201908,서울특별시,외지인방문자(b),6.2843266E7,4.9125265E7,27.9
201908,서울특별시,외국인방문자(c),2419735.0,2054356.0,17.8
201908,서울특별시,외부방문자(b+c),6.5263001E7,5.1179621E7,27.5
201908,서울특별시,전체방문자(a+b+c),1.88368529E8,1.90509108E8,-1.1
201908,부산광역시,현지인방문자(a),3.8924067E7,4.0615936E7,-4.2
201908,부산광역시,외지인방문자(b),1.3473968E7,1.3347096E7,1.0
201908,부산광역시,외국인방문자(c),470346.0,383917.0,22.5
201908,부산광역시,외부방문자(b+c),1.3944314E7,1.3731013E7,1.6
201908,부산광역시,전체방문자(a+b+c),5.2868381E7,5.4346948E7,-2.7
201908,대구광역시,현지인방문자(a),3.4119792E7,3.4803276E7,-2.0
201908,대구광역시,외지인방문자(b),9090120.0,8688326.0,4.6
201908,대구광역시,외국인방문자(c),86969.0,76239.0,14.1
201908,대구광역시,외부방문자(b+c),9177088.0,8764566.0,4.7
201908,대구광역시,전체방문자(a+b+c),4.329688E7,4.3567841E7,-0.6
201908,인천광역시,현지인방문자(a),3.0752302E7,3.1569951E7,-2.6
201908,인천광역시,외지인방문자(b),1.7910624E7,1.2911325E7,38.7
201908,인천광역시,외국인방문자(c),775568.0,558238.0,38.9
201908,인천광역시,외부방문자(b+c),1.8686191E7,1.3469563E7,38.7
201908,인천광역시,전체방문자(a+b+c),4.9438493E7,4.5039514E7,9.8
201908,광주광역시,현지인방문자(a),2.090873E7,2.1934472E7,-4.7
201908,광주광역시,외지인방문자(b),5643456.0,5380540.0,4.9
201908,광주광역시,외국인방문자(c),63378.0,29601.0,114.1
201908,광주광역시,외부방문자(b+c),5706834.0,5410141.0,5.5
201908,광주광역시,전체방문자(a+b+c),2.6615565E7,2.7344613E7,-2.7
201908,대전광역시,현지인방문자(a),2.0723434E7,2.1319662E7,-2.8
201908,대전광역시,외지인방문자(b),6958024.0,6906742.0,0.7
201908,대전광역시,외국인방문자(c),59545.0,52609.0,13.2
201908,대전광역시,외부방문자(b+c),7017569.0,6959352.0,0.8
201908,대전광역시,전체방문자(a+b+c),2.7741003E7,2.8279014E7,-1.9
201908,울산광역시,현지인방문자(a),1.4319613E7,1.4647143E7,-2.2
201908,울산광역시,외지인방문자(b),4261764.0,4090653.0,4.2
201908,울산광역시,외국인방문자(c),94963.0,66156.0,43.5
201908,울산광역시,외부방문자(b+c),4356728.0,4156809.0,4.8
201908,울산광역시,전체방문자(a+b+c),1.8676341E7,1.8803952E7,-0.7
201908,세종특별자치시,현지인방문자(a),3477162.0,3067869.0,13.3
201908,세종특별자치시,외지인방문자(b),2099206.0,1838571.0,14.2
201908,세종특별자치시,외국인방문자(c),11926.0,9329.0,27.8
201908,세종특별자치시,외부방문자(b+c),2111132.0,1847900.0,14.2
201908,세종특별자치시,전체방문자(a+b+c),5588294.0,4915769.0,13.7
201908,경기도,현지인방문자(a),1.50430602E8,1.56111764E8,-3.6
201908,경기도,외지인방문자(b),6.8402618E7,5.0964739E7,34.2
201908,경기도,외국인방문자(c),782599.0,642457.0,21.8
201908,경기도,외부방문자(b+c),6.9185217E7,5.1607196E7,34.1
201908,경기도,전체방문자(a+b+c),2.19615819E8,2.0771896E8,5.7
201908,강원도,현지인방문자(a),2.3980362E7,2.5369326E7,-5.5
201908,강원도,외지인방문자(b),2.000221E7,1.6743716E7,19.5
201908,강원도,외국인방문자(c),126678.0,103722.0,22.1
201908,강원도,외부방문자(b+c),2.0128888E7,1.6847438E7,19.5
201908,강원도,전체방문자(a+b+c),4.410925E7,4.2216765E7,4.5
201908,충청북도,현지인방문자(a),2.140208E7,2.1286052E7,0.5
201908,충청북도,외지인방문자(b),9953058.0,9401707.0,5.9
201908,충청북도,외국인방문자(c),74344.0,62469.0,19.0
201908,충청북도,외부방문자(b+c),1.0027402E7,9464176.0,6.0
201908,충청북도,전체방문자(a+b+c),3.1429482E7,3.0750227E7,2.2
201908,충청남도,현지인방문자(a),2.7532278E7,2.7472928E7,0.2
201908,충청남도,외지인방문자(b),1.4571708E7,1.3492514E7,8.0
201908,충청남도,외국인방문자(c),148615.0,116067.0,28.0
201908,충청남도,외부방문자(b+c),1.4720323E7,1.3608581E7,8.2
201908,충청남도,전체방문자(a+b+c),4.22526E7,4.1081509E7,2.9
201908,전라북도,현지인방문자(a),2.5752822E7,2.6496614E7,-2.8
201908,전라북도,외지인방문자(b),9107000.0,8352026.0,9.0
201908,전라북도,외국인방문자(c),81031.0,61717.0,31.3
201908,전라북도,외부방문자(b+c),9188031.0,8413742.0,9.2
201908,전라북도,전체방문자(a+b+c),3.4940852E7,3.4910356E7,0.1
201908,전라남도,현지인방문자(a),2.3425076E7,2.3679355E7,-1.1
201908,전라남도,외지인방문자(b),1.1713205E7,1.056635E7,10.9
201908,전라남도,외국인방문자(c),204374.0,144403.0,41.5
201908,전라남도,외부방문자(b+c),1.1917579E7,1.0710753E7,11.3
201908,전라남도,전체방문자(a+b+c),3.5342656E7,3.4390108E7,2.8
201908,경상북도,현지인방문자(a),3.8172068E7,3.8311626E7,-0.4
201908,경상북도,외지인방문자(b),1.6981832E7,1.5543378E7,9.3
201908,경상북도,외국인방문자(c),160126.0,122354.0,30.9
201908,경상북도,외부방문자(b+c),1.7141958E7,1.5665731E7,9.4
201908,경상북도,전체방문자(a+b+c),5.5314025E7,5.3977358E7,2.5
201908,경상남도,현지인방문자(a),4.262537E7,4.2983294E7,-0.8
201908,경상남도,외지인방문자(b),1.4681723E7,1.3763376E7,6.7
201908,경상남도,외국인방문자(c),195853.0,145048.0,35.0
201908,경상남도,외부방문자(b+c),1.4877576E7,1.3908424E7,7.0
201908,경상남도,전체방문자(a+b+c),5.7502946E7,5.6891717E7,1.1
201908,제주특별자치도,현지인방문자(a),1.3595936E7,1.4069982E7,-3.4
201908,제주특별자치도,외지인방문자(b),5349022.0,5145578.0,4.0
201908,제주특별자치도,외국인방문자(c),615201.0,466492.0,31.9
201908,제주특별자치도,외부방문자(b+c),5964223.0,5612069.0,6.3
201908,제주특별자치도,전체방문자(a+b+c),1.9560159E7,1.9682052E7,-0.6
201909,서울특별시,현지인방문자(a),1.19529291E8,1.3283157E8,-10.0
201909,서울특별시,외지인방문자(b),5.7545747E7,5.1961686E7,10.7
201909,서울특별시,외국인방문자(c),2375600.0,2018104.0,17.7
201909,서울특별시,외부방문자(b+c),5.9921347E7,5.397979E7,11.0
201909,서울특별시,전체방문자(a+b+c),1.79450638E8,1.86811359E8,-3.9
201909,부산광역시,현지인방문자(a),3.934363E7,3.930472E7,0.1
201909,부산광역시,외지인방문자(b),1.33649E7,1.3931208E7,-4.1
201909,부산광역시,외국인방문자(c),468581.0,383191.0,22.3
201909,부산광역시,외부방문자(b+c),1.3833482E7,1.4314398E7,-3.4
201909,부산광역시,전체방문자(a+b+c),5.3177111E7,5.3619118E7,-0.8
201909,대구광역시,현지인방문자(a),3.4168578E7,3.3951404E7,0.6
201909,대구광역시,외지인방문자(b),9768518.0,1.0041927E7,-2.7
201909,대구광역시,외국인방문자(c),91667.0,67462.0,35.9
201909,대구광역시,외부방문자(b+c),9860185.0,1.0109389E7,-2.5
201909,대구광역시,전체방문자(a+b+c),4.4028763E7,4.4060792E7,-0.1
201909,인천광역시,현지인방문자(a),2.9870414E7,3.3135417E7,-9.9
201909,인천광역시,외지인방문자(b),1.6123726E7,1.5653078E7,3.0
201909,인천광역시,외국인방문자(c),776906.0,651976.0,19.2
201909,인천광역시,외부방문자(b+c),1.6900632E7,1.6305054E7,3.7
201909,인천광역시,전체방문자(a+b+c),4.6771046E7,4.9440471E7,-5.4
201909,광주광역시,현지인방문자(a),2.0596838E7,2.1897057E7,-5.9
201909,광주광역시,외지인방문자(b),6043698.0,6227970.0,-3.0
201909,광주광역시,외국인방문자(c),43203.0,41205.0,4.8
201909,광주광역시,외부방문자(b+c),6086901.0,6269175.0,-2.9
201909,광주광역시,전체방문자(a+b+c),2.668374E7,2.8166232E7,-5.3
201909,대전광역시,현지인방문자(a),2.0816106E7,2.1016818E7,-1.0
201909,대전광역시,외지인방문자(b),7716138.0,7951209.0,-3.0
201909,대전광역시,외국인방문자(c),52040.0,41738.0,24.7
201909,대전광역시,외부방문자(b+c),7768179.0,7992947.0,-2.8
201909,대전광역시,전체방문자(a+b+c),2.8584285E7,2.9009765E7,-1.5
201909,울산광역시,현지인방문자(a),1.4215313E7,1.4196637E7,0.1
201909,울산광역시,외지인방문자(b),4117852.0,4072852.0,1.1
201909,울산광역시,외국인방문자(c),100791.0,68790.0,46.5
201909,울산광역시,외부방문자(b+c),4218643.0,4141642.0,1.9
201909,울산광역시,전체방문자(a+b+c),1.8433956E7,1.8338279E7,0.5
201909,세종특별자치시,현지인방문자(a),3613530.0,3222135.0,12.1
201909,세종특별자치시,외지인방문자(b),2294646.0,2405448.0,-4.6
201909,세종특별자치시,외국인방문자(c),12582.0,9673.0,30.1
201909,세종특별자치시,외부방문자(b+c),2307228.0,2415121.0,-4.5
201909,세종특별자치시,전체방문자(a+b+c),5920757.0,5637256.0,5.0
201909,경기도,현지인방문자(a),1.46517878E8,1.58680694E8,-7.7
201909,경기도,외지인방문자(b),6.0490283E7,5.5791834E7,8.4
201909,경기도,외국인방문자(c),833587.0,643745.0,29.5
201909,경기도,외부방문자(b+c),6.132387E7,5.6435579E7,8.7
201909,경기도,전체방문자(a+b+c),2.07841748E8,2.15116272E8,-3.4
201909,강원도,현지인방문자(a),2.3046188E7,2.4898902E7,-7.4
201909,강원도,외지인방문자(b),1.233989E7,1.2484538E7,-1.2
201909,강원도,외국인방문자(c),121533.0,105889.0,14.8
201909,강원도,외부방문자(b+c),1.2461423E7,1.2590428E7,-1.0
201909,강원도,전체방문자(a+b+c),3.5507611E7,3.748933E7,-5.3
201909,충청북도,현지인방문자(a),2.1483298E7,2.1160332E7,1.5
201909,충청북도,외지인방문자(b),1.0099666E7,1.0499646E7,-3.8
201909,충청북도,외국인방문자(c),89997.0,69832.0,28.9
201909,충청북도,외부방문자(b+c),1.0189663E7,1.0569479E7,-3.6
201909,충청북도,전체방문자(a+b+c),3.1672961E7,3.172981E7,-0.2
201909,충청남도,현지인방문자(a),2.7641954E7,2.7053194E7,2.2
201909,충청남도,외지인방문자(b),1.487578E7,1.566944E7,-5.1
201909,충청남도,외국인방문자(c),168374.0,131066.0,28.5
201909,충청남도,외부방문자(b+c),1.5044155E7,1.5800506E7,-4.8
201909,충청남도,전체방문자(a+b+c),4.2686108E7,4.28537E7,-0.4
201909,전라북도,현지인방문자(a),2.566599E7,2.63198E7,-2.5
201909,전라북도,외지인방문자(b),9227046.0,9659356.0,-4.5
201909,전라북도,외국인방문자(c),86602.0,82056.0,5.5
201909,전라북도,외부방문자(b+c),9313648.0,9741412.0,-4.4
201909,전라북도,전체방문자(a+b+c),3.4979638E7,3.6061212E7,-3.0
201909,전라남도,현지인방문자(a),2.3276932E7,2.389947E7,-2.6
201909,전라남도,외지인방문자(b),1.1069306E7,1.1921497E7,-7.1
201909,전라남도,외국인방문자(c),192584.0,177048.0,8.8
201909,전라남도,외부방문자(b+c),1.1261891E7,1.2098545E7,-6.9
201909,전라남도,전체방문자(a+b+c),3.4538823E7,3.5998015E7,-4.1
201909,경상북도,현지인방문자(a),3.83829E7,3.7651845E7,1.9
201909,경상북도,외지인방문자(b),1.6953993E7,1.7805266E7,-4.8
201909,경상북도,외국인방문자(c),161730.0,127900.0,26.5
201909,경상북도,외부방문자(b+c),1.7115723E7,1.7933167E7,-4.6
201909,경상북도,전체방문자(a+b+c),5.5498623E7,5.5585012E7,-0.2
201909,경상남도,현지인방문자(a),4.2737765E7,4.2968534E7,-0.5
201909,경상남도,외지인방문자(b),1.339534E7,1.419306E7,-5.6
201909,경상남도,외국인방문자(c),190332.0,175504.0,8.4
201909,경상남도,외부방문자(b+c),1.3585672E7,1.4368564E7,-5.4
201909,경상남도,전체방문자(a+b+c),5.6323437E7,5.7337098E7,-1.8
201909,제주특별자치도,현지인방문자(a),1.3118066E7,1.3770424E7,-4.7
201909,제주특별자치도,외지인방문자(b),4199822.0,4249438.0,-1.2
201909,제주특별자치도,외국인방문자(c),531940.0,460155.0,15.6
