기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
201810,전라남도,외지인방문자(b),9272522.0,0.0,0.0
201810,전라남도,외국인방문자(c),164976.0,0.0,0.0
201810,전라남도,외부방문자(b+c),9437498.0,0.0,0.0
201810,전라남도,전체방문자(a+b+c),3.3786057E7,0.0,0.0
201810,경상북도,현지인방문자(a),3.930865E7,0.0,0.0
201810,경상북도,외지인방문자(b),1.3758514E7,0.0,0.0
201810,경상북도,외국인방문자(c),170147.0,0.0,0.0
201810,경상북도,외부방문자(b+c),1.3928661E7,0.0,0.0
201810,경상북도,전체방문자(a+b+c),5.3237312E7,0.0,0.0
201810,경상남도,현지인방문자(a),4.4261518E7,0.0,0.0
201810,경상남도,외지인방문자(b),1.196635E7,0.0,0.0
201810,경상남도,외국인방문자(c),181801.0,0.0,0.0
201810,경상남도,외부방문자(b+c),1.214815E7,0.0,0.0
201810,경상남도,전체방문자(a+b+c),5.6409668E7,0.0,0.0
201810,제주특별자치도,현지인방문자(a),1.4432845E7,0.0,0.0
201810,제주특별자치도,외지인방문자(b),4246260.0,0.0,0.0
201810,제주특별자치도,외국인방문자(c),506418.0,0.0,0.0
201810,제주특별자치도,외부방문자(b+c),4752678.0,0.0,0.0
201810,제주특별자치도,전체방문자(a+b+c),1.9185523E7,0.0,0.0
201811,서울특별시,현지인방문자(a),1.27920247E8,0.0,0.0
201811,서울특별시,외지인방문자(b),4.6568602E7,0.0,0.0
201811,서울특별시,외국인방문자(c),2210090.0,0.0,0.0
201811,서울특별시,외부방문자(b+c),4.8778692E7,0.0,0.0
201811,서울특별시,전체방문자(a+b+c),1.76698939E8,0.0,0.0
201811,부산광역시,현지인방문자(a),3.7486246E7,0.0,0.0
201811,부산광역시,외지인방문자(b),1.1011714E7,0.0,0.0
201811,부산광역시,외국인방문자(c),379224.0,0.0,0.0
201811,부산광역시,외부방문자(b+c),1.1390938E7,0.0,0.0
201811,부산광역시,전체방문자(a+b+c),4.8877184E7,0.0,0.0
201811,대구광역시,현지인방문자(a),3.3439396E7,0.0,0.0
201811,대구광역시,외지인방문자(b),8230768.0,0.0,0.0
201811,대구광역시,외국인방문자(c),69123.0,0.0,0.0
201811,대구광역시,외부방문자(b+c),8299891.0,0.0,0.0
201811,대구광역시,전체방문자(a+b+c),4.1739287E7,0.0,0.0
201811,인천광역시,현지인방문자(a),2.9328478E7,0.0,0.0
201811,인천광역시,외지인방문자(b),1.2716767E7,0.0,0.0
201811,인천광역시,외국인방문자(c),696767.0,0.0,0.0
201811,인천광역시,외부방문자(b+c),1.3413534E7,0.0,0.0
201811,인천광역시,전체방문자(a+b+c),4.2742011E7,0.0,0.0
201811,광주광역시,현지인방문자(a),2.1227496E7,0.0,0.0
201811,광주광역시,외지인방문자(b),4895793.0,0.0,0.0
201811,광주광역시,외국인방문자(c),31604.0,0.0,0.0
201811,광주광역시,외부방문자(b+c),4927397.0,0.0,0.0
201811,광주광역시,전체방문자(a+b+c),2.6154894E7,0.0,0.0
201811,대전광역시,현지인방문자(a),2.0692938E7,0.0,0.0
201811,대전광역시,외지인방문자(b),6295222.0,0.0,0.0
201811,대전광역시,외국인방문자(c),33076.0,0.0,0.0
201811,대전광역시,외부방문자(b+c),6328299.0,0.0,0.0
201811,대전광역시,전체방문자(a+b+c),2.7021237E7,0.0,0.0
201811,울산광역시,현지인방문자(a),1.3884406E7,0.0,0.0
201811,울산광역시,외지인방문자(b),3554096.0,0.0,0.0
201811,울산광역시,외국인방문자(c),77248.0,0.0,0.0
201811,울산광역시,외부방문자(b+c),3631344.0,0.0,0.0
201811,울산광역시,전체방문자(a+b+c),1.7515749E7,0.0,0.0
201811,세종특별자치시,현지인방문자(a),3260264.0,0.0,0.0
201811,세종특별자치시,외지인방문자(b),1895320.0,0.0,0.0
201811,세종특별자치시,외국인방문자(c),8262.0,0.0,0.0
201811,세종특별자치시,외부방문자(b+c),1903582.0,0.0,0.0
201811,세종특별자치시,전체방문자(a+b+c),5163846.0,0.0,0.0
201811,경기도,현지인방문자(a),1.56589486E8,0.0,0.0
201811,경기도,외지인방문자(b),4.5499584E7,0.0,0.0
201811,경기도,외국인방문자(c),672715.0,0.0,0.0
201811,경기도,외부방문자(b+c),4.6172299E7,0.0,0.0
201811,경기도,전체방문자(a+b+c),2.02761784E8,0.0,0.0
201811,강원도,현지인방문자(a),2.5313866E7,0.0,0.0
201811,강원도,외지인방문자(b),8658990.0,0.0,0.0
201811,강원도,외국인방문자(c),122343.0,0.0,0.0
201811,강원도,외부방문자(b+c),8781333.0,0.0,0.0
201811,강원도,전체방문자(a+b+c),3.4095198E7,0.0,0.0
201811,충청북도,현지인방문자(a),2.0962872E7,0.0,0.0
201811,충청북도,외지인방문자(b),8090092.0,0.0,0.0
201811,충청북도,외국인방문자(c),56386.0,0.0,0.0
201811,충청북도,외부방문자(b+c),8146478.0,0.0,0.0
201811,충청북도,전체방문자(a+b+c),2.910935E7,0.0,0.0
201811,충청남도,현지인방문자(a),2.7025534E7,0.0,0.0
201811,충청남도,외지인방문자(b),1.1666322E7,0.0,0.0
201811,충청남도,외국인방문자(c),119834.0,0.0,0.0
201811,충청남도,외부방문자(b+c),1.1786156E7,0.0,0.0
201811,충청남도,전체방문자(a+b+c),3.881169E7,0.0,0.0
201811,전라북도,현지인방문자(a),2.6012262E7,0.0,0.0
201811,전라북도,외지인방문자(b),7310128.0,0.0,0.0
201811,전라북도,외국인방문자(c),75191.0,0.0,0.0
201811,전라북도,외부방문자(b+c),7385319.0,0.0,0.0
201811,전라북도,전체방문자(a+b+c),3.3397581E7,0.0,0.0
201811,전라남도,현지인방문자(a),2.3140719E7,0.0,0.0
201811,전라남도,외지인방문자(b),8727866.0,0.0,0.0
201811,전라남도,외국인방문자(c),162548.0,0.0,0.0
201811,전라남도,외부방문자(b+c),8890414.0,0.0,0.0
201811,전라남도,전체방문자(a+b+c),3.2031133E7,0.0,0.0
201811,경상북도,현지인방문자(a),3.7695728E7,0.0,0.0
201811,경상북도,외지인방문자(b),1.2788986E7,0.0,0.0
201811,경상북도,외국인방문자(c),125345.0,0.0,0.0
201811,경상북도,외부방문자(b+c),1.2914331E7,0.0,0.0
201811,경상북도,전체방문자(a+b+c),5.0610059E7,0.0,0.0
201811,경상남도,현지인방문자(a),4.2258573E7,0.0,0.0
201811,경상남도,외지인방문자(b),1.1228704E7,0.0,0.0
201811,경상남도,외국인방문자(c),158380.0,0.0,0.0
201811,경상남도,외부방문자(b+c),1.1387084E7,0.0,0.0
201811,경상남도,전체방문자(a+b+c),5.3645657E7,0.0,0.0
201811,제주특별자치도,현지인방문자(a),1.3831632E7,0.0,0.0
201811,제주특별자치도,외지인방문자(b),3816222.0,0.0,0.0
201811,제주특별자치도,외국인방문자(c),372379.0,0.0,0.0
201811,제주특별자치도,외부방문자(b+c),4188600.0,0.0,0.0
201811,제주특별자치도,전체방문자(a+b+c),1.8020233E7,0.0,0.0
201812,서울특별시,현지인방문자(a),1.31601886E8,0.0,0.0
201812,서울특별시,외지인방문자(b),5.0608856E7,0.0,0.0
201812,서울특별시,외국인방문자(c),2179938.0,0.0,0.0
201812,서울특별시,외부방문자(b+c),5.2788794E7,0.0,0.0
201812,서울특별시,전체방문자(a+b+c),1.8439068E8,0.0,0.0
201812,부산광역시,현지인방문자(a),3.9516754E7,0.0,0.0
201812,부산광역시,외지인방문자(b),1.2327728E7,0.0,0.0
201812,부산광역시,외국인방문자(c),323465.0,0.0,0.0
201812,부산광역시,외부방문자(b+c),1.2651193E7,0.0,0.0
201812,부산광역시,전체방문자(a+b+c),5.2167947E7,0.0,0.0
201812,대구광역시,현지인방문자(a),3.5291448E7,0.0,0.0
201812,대구광역시,외지인방문자(b),9081128.0,0.0,0.0
201812,대구광역시,외국인방문자(c),62312.0,0.0,0.0
201812,대구광역시,외부방문자(b+c),9143440.0,0.0,0.0
201812,대구광역시,전체방문자(a+b+c),4.4434889E7,0.0,0.0
201812,인천광역시,현지인방문자(a),3.4974908E7,0.0,0.0
201812,인천광역시,외지인방문자(b),1.359869E7,0.0,0.0
201812,인천광역시,외국인방문자(c),674482.0,0.0,0.0
201812,인천광역시,외부방문자(b+c),1.4273172E7,0.0,0.0
201812,인천광역시,전체방문자(a+b+c),4.9248081E7,0.0,0.0
201812,광주광역시,현지인방문자(a),2.2507394E7,0.0,0.0
201812,광주광역시,외지인방문자(b),5415308.0,0.0,0.0
201812,광주광역시,외국인방문자(c),29341.0,0.0,0.0
201812,광주광역시,외부방문자(b+c),5444649.0,0.0,0.0
201812,광주광역시,전체방문자(a+b+c),2.7952043E7,0.0,0.0
201812,대전광역시,현지인방문자(a),2.1821443E7,0.0,0.0
201812,대전광역시,외지인방문자(b),6860514.0,0.0,0.0
201812,대전광역시,외국인방문자(c),29122.0,0.0,0.0
201812,대전광역시,외부방문자(b+c),6889637.0,0.0,0.0
201812,대전광역시,전체방문자(a+b+c),2.871108E7,0.0,0.0
201812,울산광역시,현지인방문자(a),1.4741419E7,0.0,0.0
201812,울산광역시,외지인방문자(b),3835674.0,0.0,0.0
201812,울산광역시,외국인방문자(c),64421.0,0.0,0.0
201812,울산광역시,외부방문자(b+c),3900095.0,0.0,0.0
201812,울산광역시,전체방문자(a+b+c),1.8641514E7,0.0,0.0
201812,세종특별자치시,현지인방문자(a),3414096.0,0.0,0.0
201812,세종특별자치시,외지인방문자(b),1917608.0,0.0,0.0
201812,세종특별자치시,외국인방문자(c),8025.0,0.0,0.0
201812,세종특별자치시,외부방문자(b+c),1925633.0,0.0,0.0
201812,세종특별자치시,전체방문자(a+b+c),5339729.0,0.0,0.0
201812,경기도,현지인방문자(a),1.64100895E8,0.0,0.0
201812,경기도,외지인방문자(b),4.7091534E7,0.0,0.0
201812,경기도,외국인방문자(c),722658.0,0.0,0.0
201812,경기도,외부방문자(b+c),4.7814192E7,0.0,0.0
201812,경기도,전체방문자(a+b+c),2.11915087E8,0.0,0.0
201812,강원도,현지인방문자(a),2.600073E7,0.0,0.0
201812,강원도,외지인방문자(b),9898154.0,0.0,0.0
201812,강원도,외국인방문자(c),188229.0,0.0,0.0
201812,강원도,외부방문자(b+c),1.0086383E7,0.0,0.0
201812,강원도,전체방문자(a+b+c),3.6087113E7,0.0,0.0
201812,충청북도,현지인방문자(a),2.1972538E7,0.0,0.0
201812,충청북도,외지인방문자(b),7304094.0,0.0,0.0
201812,충청북도,외국인방문자(c),47076.0,0.0,0.0
201812,충청북도,외부방문자(b+c),7351170.0,0.0,0.0
201812,충청북도,전체방문자(a+b+c),2.9323708E7,0.0,0.0
201812,충청남도,현지인방문자(a),2.8349146E7,0.0,0.0
201812,충청남도,외지인방문자(b),1.0737528E7,0.0,0.0
201812,충청남도,외국인방문자(c),106767.0,0.0,0.0
201812,충청남도,외부방문자(b+c),1.0844294E7,0.0,0.0
201812,충청남도,전체방문자(a+b+c),3.919344E7,0.0,0.0
201812,전라북도,현지인방문자(a),2.6944197E7,0.0,0.0
201812,전라북도,외지인방문자(b),6486284.0,0.0,0.0
201812,전라북도,외국인방문자(c),54076.0,0.0,0.0
201812,전라북도,외부방문자(b+c),6540360.0,0.0,0.0
201812,전라북도,전체방문자(a+b+c),3.3484557E7,0.0,0.0
201812,전라남도,현지인방문자(a),2.4034556E7,0.0,0.0
201812,전라남도,외지인방문자(b),8243610.0,0.0,0.0
201812,전라남도,외국인방문자(c),139986.0,0.0,0.0
201812,전라남도,외부방문자(b+c),8383596.0,0.0,0.0
201812,전라남도,전체방문자(a+b+c),3.2418152E7,0.0,0.0
201812,경상북도,현지인방문자(a),3.8950954E7,0.0,0.0
201812,경상북도,외지인방문자(b),1.230481E7,0.0,0.0
201812,경상북도,외국인방문자(c),97429.0,0.0,0.0
201812,경상북도,외부방문자(b+c),1.2402239E7,0.0,0.0
201812,경상북도,전체방문자(a+b+c),5.1353193E7,0.0,0.0
201812,경상남도,현지인방문자(a),4.4029531E7,0.0,0.0
201812,경상남도,외지인방문자(b),1.1766226E7,0.0,0.0
201812,경상남도,외국인방문자(c),153785.0,0.0,0.0
201812,경상남도,외부방문자(b+c),1.1920012E7,0.0,0.0
201812,경상남도,전체방문자(a+b+c),5.5949543E7,0.0,0.0
201812,제주특별자치도,현지인방문자(a),1.4167604E7,0.0,0.0
201812,제주특별자치도,외지인방문자(b),3735056.0,0.0,0.0
201812,제주특별자치도,외국인방문자(c),379421.0,0.0,0.0
201812,제주특별자치도,외부방문자(b+c),4114478.0,0.0,0.0
201812,제주특별자치도,전체방문자(a+b+c),1.8282082E7,0.0,0.0
