시도,군구,관광지명,내/외국인,연도월,입장객수
전라북도,부안군,새만금전시관,내국인,2019년 06월,15925.0
전라북도,부안군,석정문학관,내국인,2019년 06월,1671.0
전라북도,부안군,신재생에너지테마파크 ,내국인,2019년 06월,3428.0
전라북도,부안군,신재생에너지테마파크 ,외국인,2019년 06월,0.0
전라북도,부안군,영상테마파크,내국인,2019년 06월,3009.0
전라북도,부안군,영상테마파크,외국인,2019년 06월,0.0
전라북도,부안군,원숭이학교,내국인,2019년 06월,5000.0
전라북도,부안군,원숭이학교,외국인,2019년 06월,0.0
전라북도,부안군,위도,내국인,2019년 06월,2672.0
전라북도,부안군,줄포만갯벌생태공원,내국인,2019년 06월,23084.0
전라북도,부안군,줄포만갯벌생태공원,외국인,2019년 06월,243.0
전라북도,부안군,청림청소년수련시설(천문대),내국인,2019년 06월,253.0
전라북도,부안군,청림청소년수련시설(천문대),외국인,2019년 06월,0.0
전라북도,부안군,휘목미술관,내국인,2019년 06월,1780.0
전라북도,부안군,휘목미술관,외국인,2019년 06월,0.0
전라남도,목포시,1987 영화촬영지,내국인,2019년 06월,13301.0
전라남도,목포시,가톨릭 목포 성지,내국인,2019년 06월,7965.0
전라남도,목포시,고하도 용오름길,내국인,2019년 06월,950.0
전라남도,목포시,국립해양문화재연구소,내국인,2019년 06월,15469.0
전라남도,목포시,국립해양문화재연구소,외국인,2019년 06월,323.0
전라남도,목포시,김대중노벨평화상기념관,내국인,2019년 06월,22392.0
전라남도,목포시,김대중노벨평화상기념관,외국인,2019년 06월,130.0
전라남도,목포시,남농기념관,내국인,2019년 06월,281.0
전라남도,목포시,남농기념관,외국인,2019년 06월,15.0
전라남도,목포시,노을전망대,내국인,2019년 06월,40236.0
전라남도,목포시,노적봉예술공원 미술관,내국인,2019년 06월,5235.0
전라남도,목포시,동본원사,내국인,2019년 06월,9587.0
전라남도,목포시,목포 국제스포츠클라이밍센터,내국인,2019년 06월,231.0
전라남도,목포시,목포 국제스포츠클라이밍센터,외국인,2019년 06월,6.0
전라남도,목포시,목포갓바위,내국인,2019년 06월,35084.0
전라남도,목포시,목포국제축구센터,내국인,2019년 06월,17994.0
전라남도,목포시,목포근대역사관Ⅰ·Ⅱ관,내국인,2019년 06월,15385.0
전라남도,목포시,목포근대역사관Ⅰ·Ⅱ관,외국인,2019년 06월,92.0
전라남도,목포시,목포문학관,내국인,2019년 06월,1412.0
전라남도,목포시,목포문학관,외국인,2019년 06월,0.0
전라남도,목포시,목포시민문화체육센터,내국인,2019년 06월,12975.0
전라남도,목포시,목포시민문화체육센터,외국인,2019년 06월,29.0
전라남도,목포시,목포시청소년수련원,내국인,2019년 06월,1332.0
전라남도,목포시,목포시청소년수련원,외국인,2019년 06월,0.0
전라남도,목포시,목포실내수영장,내국인,2019년 06월,8999.0
전라남도,목포시,목포요트마리나,내국인,2019년 06월,
전라남도,목포시,목포유람선,내국인,2019년 06월,1346.0
전라남도,목포시,목포유람선,외국인,2019년 06월,0.0
전라남도,목포시,목포자연사박물관,내국인,2019년 06월,45357.0
전라남도,목포시,목포자연사박물관,외국인,2019년 06월,175.0
전라남도,목포시,목포해양수산복합센터,내국인,2019년 06월,60282.0
전라남도,목포시,부주산국제파크골프장,내국인,2019년 06월,4576.0
전라남도,목포시,부주산국제파크골프장,외국인,2019년 06월,0.0
전라남도,목포시,부흥산 둘레길,내국인,2019년 06월,2690.0
전라남도,목포시,사랑의섬외달도,내국인,2019년 06월,1220.0
전라남도,목포시,사랑의섬외달도,외국인,2019년 06월,60.0
전라남도,목포시,삼학도카누캠프,내국인,2019년 06월,150.0
전라남도,목포시,삼학도카누캠프,외국인,2019년 06월,0.0
전라남도,목포시,성옥기념관,내국인,2019년 06월,2567.0
전라남도,목포시,시민의 종,내국인,2019년 06월,
전라남도,목포시,양을산 산림욕장,내국인,2019년 06월,21656.0
전라남도,목포시,어린이바다과학관,내국인,2019년 06월,12578.0
전라남도,목포시,어린이바다과학관,외국인,2019년 06월,10.0
전라남도,목포시,어민 동산,내국인,2019년 06월,14857.0
전라남도,목포시,영산호 카누경기장,내국인,2019년 06월,270.0
전라남도,목포시,영산호 카누경기장,외국인,2019년 06월,0.0
전라남도,목포시,유달산둘레길,내국인,2019년 06월,26965.0
전라남도,목포시,유달유원지,내국인,2019년 06월,9199.0
전라남도,목포시,입암산 둘레숲길,내국인,2019년 06월,3080.0
전라남도,목포시,조각 공원,내국인,2019년 06월,
전라남도,목포시,춤추는 바다분수,내국인,2019년 06월,73992.0
전라남도,여수시,(주)여수예술랜드,내국인,2019년 06월,24786.0
전라남도,여수시,거문도,내국인,2019년 06월,22062.0
전라남도,여수시,거문도,외국인,2019년 06월,0.0
전라남도,여수시,경도골프장,내국인,2019년 06월,13071.0
전라남도,여수시,경도골프장,외국인,2019년 06월,0.0
전라남도,여수시,굴전여가캠핑장,내국인,2019년 06월,1472.0
전라남도,여수시,굴전여가캠핑장,외국인,2019년 06월,0.0
전라남도,여수시,금오도,내국인,2019년 06월,26087.0
전라남도,여수시,금오도,외국인,2019년 06월,0.0
전라남도,여수시,돌산공원(여수해상케이블카),내국인,2019년 06월,136590.0
전라남도,여수시,디오션골프장,내국인,2019년 06월,8959.0
전라남도,여수시,디오션골프장,외국인,2019년 06월,0.0
전라남도,여수시,디오션리조트 워터파크,내국인,2019년 06월,42239.0
전라남도,여수시,디오션리조트 워터파크,외국인,2019년 06월,0.0
전라남도,여수시,봉황산자연휴양림,내국인,2019년 06월,1979.0
전라남도,여수시,봉황산자연휴양림,외국인,2019년 06월,0.0
전라남도,여수시,북한반잠수정,내국인,2019년 06월,4902.0
전라남도,여수시,소호요트장,내국인,2019년 06월,4653.0
전라남도,여수시,소호요트장,외국인,2019년 06월,0.0
전라남도,여수시,손양원목사기념관,내국인,2019년 06월,3057.0
전라남도,여수시,송시마을체험장,내국인,2019년 06월,1676.0
전라남도,여수시,송시마을체험장,외국인,2019년 06월,0.0
전라남도,여수시,시티파크골프장,내국인,2019년 06월,7799.0
전라남도,여수시,시티파크골프장,외국인,2019년 06월,0.0
전라남도,여수시,아쿠아플라넷여수,내국인,2019년 06월,64829.0
전라남도,여수시,아쿠아플라넷여수,외국인,2019년 06월,0.0
전라남도,여수시,엑스포해양공원(EDG),내국인,2019년 06월,297262.0
전라남도,여수시,엑스포해양공원(EDG),외국인,2019년 06월,0.0
전라남도,여수시,여수민속전시관,내국인,2019년 06월,859.0
전라남도,여수시,여수민속전시관,외국인,2019년 06월,0.0
전라남도,여수시,여수하멜전시관,내국인,2019년 06월,12418.0
전라남도,여수시,여수하멜전시관,외국인,2019년 06월,30.0
전라남도,여수시,여수해양레일바이크,내국인,2019년 06월,30732.0
전라남도,여수시,여수해양레일바이크,외국인,2019년 06월,76.0
전라남도,여수시,"여자만(시티투어,갯벌체험)",내국인,2019년 06월,2883.0
전라남도,여수시,"여자만(시티투어,갯벌체험)",외국인,2019년 06월,10.0
전라남도,여수시,예울마루,내국인,2019년 06월,21130.0
전라남도,여수시,예울마루,외국인,2019년 06월,0.0
전라남도,여수시,오동도,내국인,2019년 06월,223115.0
전라남도,여수시,오동도,외국인,2019년 06월,1430.0
전라남도,여수시,웅천친수공원해변,내국인,2019년 06월,5109.0
전라남도,여수시,유람선(오동도 코스),내국인,2019년 06월,48628.0
전라남도,여수시,유람선(오동도 코스),외국인,2019년 06월,30.0
전라남도,여수시,전라남도 수산종합관,내국인,2019년 06월,29454.0
전라남도,여수시,전라남도 수산종합관,외국인,2019년 06월,3.0
전라남도,여수시,전라좌수영거북선,내국인,2019년 06월,26417.0
전라남도,여수시,진남관,내국인,2019년 06월,13022.0
전라남도,여수시,진남관,외국인,2019년 06월,214.0
전라남도,여수시,하화도,내국인,2019년 06월,5123.0
전라남도,여수시,하화도,외국인,2019년 06월,5.0
전라남도,여수시,향일암,내국인,2019년 06월,62722.0
전라남도,여수시,향일암,외국인,2019년 06월,527.0
전라남도,여수시,흥국사,내국인,2019년 06월,13303.0
전라남도,여수시,흥국사,외국인,2019년 06월,52.0
전라남도,순천시,거차 뻘배 체험장,내국인,2019년 06월,1054.0
전라남도,순천시,고인돌공원,내국인,2019년 06월,898.0
전라남도,순천시,고인돌공원,외국인,2019년 06월,0.0
전라남도,순천시,그림책도서관,내국인,2019년 06월,995.0
전라남도,순천시,그림책도서관,외국인,2019년 06월,0.0
전라남도,순천시,기독교역사박물관,내국인,2019년 06월,2074.0
전라남도,순천시,기독교역사박물관,외국인,2019년 06월,0.0
전라남도,순천시,기적의도서관,내국인,2019년 06월,
전라남도,순천시,낙안민속자연휴양림,내국인,2019년 06월,2253.0
전라남도,순천시,낙안읍성민속마을,내국인,2019년 06월,42912.0
전라남도,순천시,낙안읍성민속마을,외국인,2019년 06월,745.0
전라남도,순천시,레이크힐스 골프장,내국인,2019년 06월,17368.0
전라남도,순천시,레이크힐스 골프장,외국인,2019년 06월,0.0
전라남도,순천시,물사랑 학습 체험관,내국인,2019년 06월,1840.0
전라남도,순천시,부영컨트리클럽,내국인,2019년 06월,8533.0
전라남도,순천시,부영컨트리클럽,외국인,2019년 06월,0.0
전라남도,순천시,빅토리아하우스,내국인,2019년 06월,
전라남도,순천시,빅토리아하우스,외국인,2019년 06월,
전라남도,순천시,선암사,내국인,2019년 06월,20575.0
전라남도,순천시,선암사,외국인,2019년 06월,35.0
전라남도,순천시,송광사,내국인,2019년 06월,16195.0
전라남도,순천시,송광사,외국인,2019년 06월,95.0
전라남도,순천시,순천 드라마 촬영장,내국인,2019년 06월,48664.0
전라남도,순천시,순천 드라마 촬영장,외국인,2019년 06월,317.0
전라남도,순천시,순천만국가정원·순천만습지,내국인,2019년 06월,283543.0
전라남도,순천시,순천만국가정원·순천만습지,외국인,2019년 06월,4071.0
전라남도,순천시,순천문화건강센터 수영장,내국인,2019년 06월,
전라남도,순천시,순천문화건강센터 수영장,외국인,2019년 06월,
전라남도,순천시,순천문화예술회관 ,내국인,2019년 06월,
전라남도,순천시,순천문화예술회관 ,외국인,2019년 06월,
전라남도,순천시,순천생태마을,내국인,2019년 06월,756.0
전라남도,순천시,순천시립뿌리깊은나무박물관,내국인,2019년 06월,4368.0
전라남도,순천시,순천시청소년수련원,내국인,2019년 06월,4994.0
전라남도,순천시,순천시청소년수련원,외국인,2019년 06월,0.0
전라남도,순천시,순천용오름마을,내국인,2019년 06월,673.0
전라남도,순천시,순천자연휴양림,내국인,2019년 06월,2686.0
전라남도,순천시,순천자연휴양림,외국인,2019년 06월,0.0
전라남도,순천시,순천철도마을박물관,내국인,2019년 06월,
전라남도,순천시,순천철도마을박물관,외국인,2019년 06월,
전라남도,순천시,순천컨트리클럽,내국인,2019년 06월,3279.0
전라남도,순천시,순천컨트리클럽,외국인,2019년 06월,0.0
전라남도,순천시,순천향매실마을,내국인,2019년 06월,335.0
전라남도,순천시,승주CC,내국인,2019년 06월,12576.0
전라남도,순천시,승주CC,외국인,2019년 06월,0.0
전라남도,순천시,어린이교통공원,내국인,2019년 06월,1505.0
전라남도,순천시,업사이클센터더새롬,내국인,2019년 06월,
전라남도,순천시,업사이클센터더새롬,외국인,2019년 06월,
전라남도,순천시,에코촌유스호스텔,내국인,2019년 06월,2861.0
전라남도,순천시,에코촌유스호스텔,외국인,2019년 06월,0.0
전라남도,순천시,전통야생차체험관,내국인,2019년 06월,13583.0
전라남도,순천시,청춘창고,내국인,2019년 06월,
전라남도,순천시,청춘창고,외국인,2019년 06월,
전라남도,순천시,파인힐스골프장,내국인,2019년 06월,13134.0
전라남도,순천시,파인힐스골프장,외국인,2019년 06월,0.0
전라남도,순천시,팔마실내수영장,내국인,2019년 06월,
전라남도,순천시,팔마실내수영장,외국인,2019년 06월,
전라남도,나주시,골드레이크CC,내국인,2019년 06월,17919.0
전라남도,나주시,골드레이크CC,외국인,2019년 06월,5.0
전라남도,나주시,국립나주박물관,내국인,2019년 06월,15061.0
전라남도,나주시,국립나주박물관,외국인,2019년 06월,40.0
전라남도,나주시,국제농업박람회장,내국인,2019년 06월,
전라남도,나주시,금성관,내국인,2019년 06월,13820.0
전라남도,나주시,금성산 둘레길,내국인,2019년 06월,3262.0
전라남도,나주시,나주CC,내국인,2019년 06월,3228.0
전라남도,나주시,나주CC,외국인,2019년 06월,0.0
전라남도,나주시,나주목사내아,내국인,2019년 06월,139.0
전라남도,나주시,나주목사내아,외국인,2019년 06월,0.0
전라남도,나주시,나주학생독립운동기념관,내국인,2019년 06월,2826.0
전라남도,나주시,나주힐스CC,내국인,2019년 06월,4314.0
전라남도,나주시,나주힐스CC,외국인,2019년 06월,0.0
전라남도,나주시,복암리 고분전시관,내국인,2019년 06월,1101.0
전라남도,나주시,부영CC,내국인,2019년 06월,6925.0
전라남도,나주시,불회사 입구,내국인,2019년 06월,781.0
전라남도,나주시,빛가람전망대,내국인,2019년 06월,30043.0
전라남도,나주시,영상테마파크,내국인,2019년 06월,2529.0
전라남도,나주시,영상테마파크,외국인,2019년 06월,0.0
전라남도,나주시,전라남도 산림자원연구소,내국인,2019년 06월,21922.0
전라남도,나주시,중흥골드스파,내국인,2019년 06월,17507.0
전라남도,나주시,중흥골드스파,외국인,2019년 06월,0.0
전라남도,나주시,천연염색박물관,내국인,2019년 06월,9760.0
전라남도,나주시,천연염색박물관,외국인,2019년 06월,0.0
전라남도,나주시,해피니스CC,내국인,2019년 06월,13370.0
전라남도,나주시,해피니스CC,외국인,2019년 06월,0.0
전라남도,나주시,황포돛배,내국인,2019년 06월,2041.0
전라남도,나주시,황포돛배,외국인,2019년 06월,0.0
전라남도,광양시,고사마을,내국인,2019년 06월,865.0
전라남도,광양시,고사마을,외국인,2019년 06월,0.0
전라남도,광양시,광양실내수영장,내국인,2019년 06월,17466.0
전라남도,광양시,광양에코파크,내국인,2019년 06월,
전라남도,광양시,광양에코파크,외국인,2019년 06월,
전라남도,광양시,광양역사문화관,내국인,2019년 06월,1465.0
전라남도,광양시,광양와인동굴,내국인,2019년 06월,12030.0
전라남도,광양시,광양제철소,내국인,2019년 06월,2265.0
전라남도,광양시,광양제철소,외국인,2019년 06월,135.0
전라남도,광양시,광양컨트리클럽,내국인,2019년 06월,2911.0
전라남도,광양시,광양항컨테이너부두,내국인,2019년 06월,472.0
전라남도,광양시,광양항컨테이너부두,외국인,2019년 06월,40.0
전라남도,광양시,구봉산전망대,내국인,2019년 06월,9673.0
전라남도,광양시,국사봉 사계절썰매장,내국인,2019년 06월,80.0
전라남도,광양시,김시식지,내국인,2019년 06월,1774.0
전라남도,광양시,김시식지,외국인,2019년 06월,0.0
전라남도,광양시,느랭이골자연휴양림,내국인,2019년 06월,1400.0
전라남도,광양시,도선국사마을,내국인,2019년 06월,2400.0
전라남도,광양시,도선국사마을,외국인,2019년 06월,0.0
전라남도,광양시,매천 황현선생 생가,내국인,2019년 06월,1258.0
전라남도,광양시,매천 황현선생 생가,외국인,2019년 06월,0.0
전라남도,광양시,메아리마을,내국인,2019년 06월,840.0
전라남도,광양시,메아리마을,외국인,2019년 06월,0.0
전라남도,광양시,백운산 자연휴양림,내국인,2019년 06월,8180.0
전라남도,광양시,백운산 자연휴양림,외국인,2019년 06월,0.0
전라남도,광양시,백운산등산로,내국인,2019년 06월,75827.0
전라남도,광양시,백운산마을,내국인,2019년 06월,1420.0
전라남도,광양시,백운산마을,외국인,2019년 06월,0.0
전라남도,광양시,백학동마을,내국인,2019년 06월,2720.0
전라남도,광양시,백학동마을,외국인,2019년 06월,0.0
전라남도,광양시,봉강햇살촌,내국인,2019년 06월,289.0
전라남도,광양시,봉강햇살촌,외국인,2019년 06월,0.0
전라남도,광양시,사라실 라벤더 치유정원,내국인,2019년 06월,
전라남도,광양시,사라실 라벤더 치유정원,외국인,2019년 06월,
전라남도,광양시,섬진강 자전거길(섬진강 100리 테마로드),내국인,2019년 06월,4257.0
전라남도,광양시,옥룡사지 동백나무 숲,내국인,2019년 06월,4966.0
전라남도,광양시,윤동주 유고 보존 정병욱 가옥 ,내국인,2019년 06월,3488.0
전라남도,광양시,장도전수관(박물관),내국인,2019년 06월,4181.0
전라남도,광양시,장도전수관(박물관),외국인,2019년 06월,190.0
전라남도,광양시,청매실농원,내국인,2019년 06월,125446.0
전라남도,광양시,형제의병장마을,내국인,2019년 06월,313.0
전라남도,광양시,형제의병장마을,외국인,2019년 06월,0.0
전라남도,담양군,가마골생태공원,내국인,2019년 06월,1781.0
전라남도,담양군,가마골생태공원,외국인,2019년 06월,0.0
전라남도,담양군,곤충박물관,내국인,2019년 06월,8677.0
전라남도,담양군,담양 커피농장,내국인,2019년 06월,474.0
전라남도,담양군,담양온천,내국인,2019년 06월,3671.0
전라남도,담양군,라온야영장,내국인,2019년 06월,350.0
전라남도,담양군,레이나CC,내국인,2019년 06월,5359.0
전라남도,담양군,메타세쿼이아가로수길,내국인,2019년 06월,39821.0
전라남도,담양군,메타세쿼이아가로수길,외국인,2019년 06월,150.0
전라남도,담양군,메타프로방스,내국인,2019년 06월,91219.0
전라남도,담양군,명옥헌원림,내국인,2019년 06월,10625.0
전라남도,담양군,병풍산,내국인,2019년 06월,3781.0
전라남도,담양군,소쇄원,내국인,2019년 06월,16969.0
전라남도,담양군,소쇄원,외국인,2019년 06월,137.0
전라남도,담양군,식영정,내국인,2019년 06월,993.0
전라남도,담양군,용마루길,내국인,2019년 06월,25706.0
전라남도,담양군,죽녹원,내국인,2019년 06월,89976.0
전라남도,담양군,죽녹원,외국인,2019년 06월,364.0
전라남도,담양군,죽향컨트리클럽,내국인,2019년 06월,3521.0
전라남도,담양군,창평슬로시티,내국인,2019년 06월,29031.0
전라남도,담양군,창평슬로시티,외국인,2019년 06월,0.0
전라남도,담양군,추억의골목,내국인,2019년 06월,8154.0
전라남도,담양군,추원산 골드캠핑장,내국인,2019년 06월,374.0
전라남도,담양군,한국가사문학관,내국인,2019년 06월,5467.0
전라남도,담양군,한국가사문학관,외국인,2019년 06월,7.0
전라남도,담양군,한국대나무박물관,내국인,2019년 06월,3905.0
전라남도,담양군,한국대나무박물관,외국인,2019년 06월,16.0
전라남도,담양군,한재골,내국인,2019년 06월,3844.0
전라남도,곡성군,광주CC,내국인,2019년 06월,13035.0
전라남도,곡성군,광주CC,외국인,2019년 06월,1.0
전라남도,곡성군,대황강 출렁다리,내국인,2019년 06월,
전라남도,곡성군,도깨비마을,내국인,2019년 06월,1835.0
전라남도,곡성군,도림사,내국인,2019년 06월,20780.0
전라남도,곡성군,도림사,외국인,2019년 06월,
전라남도,곡성군,무창 농촌체험 휴양마을,내국인,2019년 06월,595.0
전라남도,곡성군,봉조 농촌체험 휴양마을,내국인,2019년 06월,20.0
전라남도,곡성군,상한 농촌체험 휴양마을,내국인,2019년 06월,1030.0
전라남도,곡성군,섬진강 기차마을,내국인,2019년 06월,75129.0
전라남도,곡성군,섬진강 기차마을,외국인,2019년 06월,174.0
전라남도,곡성군,섬진강 레일바이크,내국인,2019년 06월,4728.0
전라남도,곡성군,섬진강 천문대,내국인,2019년 06월,742.0
전라남도,곡성군,섬진강자연학습원,내국인,2019년 06월,230.0
전라남도,곡성군,섬진강자연학습원,외국인,2019년 06월,0.0
전라남도,곡성군,성륜사,내국인,2019년 06월,
전라남도,곡성군,심청문화센터,내국인,2019년 06월,82.0
전라남도,곡성군,심청문화센터,외국인,2019년 06월,0.0
전라남도,곡성군,옥과미술관,내국인,2019년 06월,2720.0
전라남도,곡성군,옥과미술관,외국인,2019년 06월,95.0
전라남도,곡성군,외가집체험마을,내국인,2019년 06월,143.0
전라남도,곡성군,외가집체험마을,외국인,2019년 06월,0.0
전라남도,곡성군,조태일시문학기념관,내국인,2019년 06월,830.0
전라남도,곡성군,죽산 농촌체험 휴양마을,내국인,2019년 06월,120.0
전라남도,곡성군,청소년야영장,내국인,2019년 06월,500.0
전라남도,곡성군,청소년야영장,외국인,2019년 06월,0.0
전라남도,곡성군,침실습지,내국인,2019년 06월,
전라남도,곡성군,태안사,내국인,2019년 06월,1804.0
전라남도,곡성군,태안사,외국인,2019년 06월,
전라남도,구례군,The-K 지리산가족호텔(온천이용),내국인,2019년 06월,2467.0
전라남도,구례군,The-K 지리산가족호텔(온천이용),외국인,2019년 06월,0.0
전라남도,구례군,구례군청소년수련관,내국인,2019년 06월,1370.0
전라남도,구례군,구례군청소년수련관,외국인,2019년 06월,0.0
전라남도,구례군,구례자연드림파크,내국인,2019년 06월,11194.0
전라남도,구례군,농협중앙회구례연수원,내국인,2019년 06월,1619.0
전라남도,구례군,산수유사랑공원,내국인,2019년 06월,805.0
전라남도,구례군,섬진강어류생태관,내국인,2019년 06월,9057.0
전라남도,구례군,섬진강어류생태관,외국인,2019년 06월,0.0
전라남도,구례군,수락폭포,내국인,2019년 06월,1758.0
전라남도,구례군,야생화자연생태학습장,내국인,2019년 06월,1752.0
전라남도,구례군,야생화자연생태학습장,외국인,2019년 06월,0.0
전라남도,구례군,야생화테마랜드,내국인,2019년 06월,946.0
전라남도,구례군,야생화테마랜드,외국인,2019년 06월,0.0
전라남도,구례군,오산사성암,내국인,2019년 06월,12044.0
전라남도,구례군,운조루유물전시관,내국인,2019년 06월,731.0
전라남도,구례군,운조루유물전시관,외국인,2019년 06월,0.0
전라남도,구례군,지리산국립공원(노고단),내국인,2019년 06월,46236.0
전라남도,구례군,지리산국립공원(노고단),외국인,2019년 06월,0.0
전라남도,구례군,지리산국립공원(연곡사),내국인,2019년 06월,2618.0
전라남도,구례군,지리산국립공원(연곡사),외국인,2019년 06월,0.0
전라남도,구례군,지리산국립공원(천은사),내국인,2019년 06월,46704.0
전라남도,구례군,지리산국립공원(천은사),외국인,2019년 06월,44.0
전라남도,구례군,지리산국립공원(화엄사),내국인,2019년 06월,40527.0
전라남도,구례군,지리산국립공원(화엄사),외국인,2019년 06월,27.0
전라남도,구례군,지리산생태탐방연수원,내국인,2019년 06월,1620.0
전라남도,구례군,지리산온천랜드(온천이용),내국인,2019년 06월,9416.0
전라남도,구례군,지리산온천랜드(온천이용),외국인,2019년 06월,0.0
전라남도,구례군,지리산치즈랜드,내국인,2019년 06월,300.0
전라남도,구례군,지리산학생수련장,내국인,2019년 06월,801.0
전라남도,구례군,지리산학생수련장,외국인,2019년 06월,0.0
전라남도,구례군,피아골,내국인,2019년 06월,3205.0
전라남도,고흥군,거금생태숲,내국인,2019년 06월,2233.0
전라남도,고흥군,거금해양낚시공원,내국인,2019년 06월,826.0
전라남도,고흥군,고흥분청문화박물관,내국인,2019년 06월,5008.0
전라남도,고흥군,고흥우주천문과학관,내국인,2019년 06월,693.0
전라남도,고흥군,고흥우주천문과학관,외국인,2019년 06월,0.0
전라남도,고흥군,국립고흥청소년우주체험센터,내국인,2019년 06월,3712.0
전라남도,고흥군,국립고흥청소년우주체험센터,외국인,2019년 06월,0.0
전라남도,고흥군,김일 기념관,내국인,2019년 06월,6598.0
전라남도,고흥군,나로우주과학관,내국인,2019년 06월,10179.0
전라남도,고흥군,나로우주과학관,외국인,2019년 06월,0.0
전라남도,고흥군,녹동항 인공섬,내국인,2019년 06월,23248.0
전라남도,고흥군,다도해상국립공원 팔영지구,내국인,2019년 06월,4304.0
전라남도,고흥군,두방산,내국인,2019년 06월,119.0
전라남도,고흥군,마복산,내국인,2019년 06월,2377.0
전라남도,고흥군,마복산목재문화체험장,내국인,2019년 06월,2837.0
전라남도,고흥군,발포역사전시체험관,내국인,2019년 06월,165.0
전라남도,고흥군,발포역사전시체험관,외국인,2019년 06월,0.0
전라남도,고흥군,봉래산,내국인,2019년 06월,2144.0
전라남도,고흥군,봉황산,내국인,2019년 06월,2166.0
전라남도,고흥군,소록도(한센인박물관),내국인,2019년 06월,46442.0
전라남도,고흥군,시호도,내국인,2019년 06월,128.0
전라남도,고흥군,애도,내국인,2019년 06월,3972.0
전라남도,고흥군,앵무새 체험장,내국인,2019년 06월,900.0
전라남도,고흥군,연홍미술관,내국인,2019년 06월,2928.0
전라남도,고흥군,용바위공원,내국인,2019년 06월,674.0
전라남도,고흥군,우주발사전망대,내국인,2019년 06월,4800.0
전라남도,고흥군,우주발사전망대,외국인,2019년 06월,0.0
전라남도,고흥군,적대봉,내국인,2019년 06월,891.0
전라남도,고흥군,천등산,내국인,2019년 06월,196.0
전라남도,고흥군,팔영산 편백치유의숲,내국인,2019년 06월,3516.0
전라남도,고흥군,팔영산자연휴양림,내국인,2019년 06월,3480.0
전라남도,고흥군,팔영산자연휴양림,외국인,2019년 06월,0.0
전라남도,고흥군,해창만 오토캠핑장,내국인,2019년 06월,750.0
전라남도,보성군,강골전통마을,내국인,2019년 06월,79.0
전라남도,보성군,대한다원,내국인,2019년 06월,24279.0
전라남도,보성군,득량만 바다낚시공원,내국인,2019년 06월,366.0
전라남도,보성군,미력옹기,내국인,2019년 06월,622.0
전라남도,보성군,방진관,내국인,2019년 06월,829.0
전라남도,보성군,벌교금융조합,내국인,2019년 06월,1795.0
전라남도,보성군,보성CC,내국인,2019년 06월,8569.0
전라남도,보성군,보성군 티벳박물관,내국인,2019년 06월,715.0
전라남도,보성군,보성군백민미술관,내국인,2019년 06월,1375.0
전라남도,보성군,보성비봉공룡공원,내국인,2019년 06월,6326.0
전라남도,보성군,율포해수녹차센터,내국인,2019년 06월,17191.0
전라남도,보성군,율포해수풀장,내국인,2019년 06월,0.0
전라남도,보성군,일림산 입구,내국인,2019년 06월,710.0
전라남도,보성군,제암산 자연휴양림,내국인,2019년 06월,11131.0
전라남도,보성군,천연염색공예관,내국인,2019년 06월,707.0
전라남도,보성군,태백산맥문학관,내국인,2019년 06월,3664.0
전라남도,보성군,한국차박물관,내국인,2019년 06월,2777.0
전라남도,화순군,PGA골프장,내국인,2019년 06월,2894.0
전라남도,화순군,PGA골프장,외국인,2019년 06월,0.0
전라남도,화순군,공룡발자국화석지,내국인,2019년 06월,0.0
전라남도,화순군,공룡발자국화석지,외국인,2019년 06월,0.0
전라남도,화순군,금호화순리조트(아쿠아나),내국인,2019년 06월,39563.0
전라남도,화순군,금호화순리조트(아쿠아나),외국인,2019년 06월,20.0
전라남도,화순군,남광주컨트리클럽,내국인,2019년 06월,6739.0
전라남도,화순군,남광주컨트리클럽,외국인,2019년 06월,0.0
전라남도,화순군,무등산 컨트리클럽,내국인,2019년 06월,14751.0
전라남도,화순군,무등산 컨트리클럽,외국인,2019년 06월,0.0
전라남도,화순군,무등산 편백자연휴양림,내국인,2019년 06월,5711.0
전라남도,화순군,무등산 편백자연휴양림,외국인,2019년 06월,0.0
전라남도,화순군,무등산국립공원(교리),내국인,2019년 06월,65.0
전라남도,화순군,무등산국립공원(너릿재),내국인,2019년 06월,491.0
전라남도,화순군,무등산국립공원(도원마을),내국인,2019년 06월,1142.0
전라남도,화순군,무등산국립공원(들국화마을),내국인,2019년 06월,162.0
전라남도,화순군,무등산국립공원(만연사),내국인,2019년 06월,26456.0
전라남도,화순군,무등산국립공원(상상수목원),내국인,2019년 06월,117.0
전라남도,화순군,무등산국립공원(안양산),내국인,2019년 06월,341.0
전라남도,화순군,무등산국립공원(장불재),내국인,2019년 06월,997.0
전라남도,화순군,무등산국립공원(큰재),내국인,2019년 06월,65.0
전라남도,화순군,백아산자연휴양림,내국인,2019년 06월,1720.0
전라남도,화순군,백아산자연휴양림,외국인,2019년 06월,0.0
전라남도,화순군,쌍봉사,내국인,2019년 06월,1636.0
전라남도,화순군,오지호기념관,내국인,2019년 06월,445.0
전라남도,화순군,운주사,내국인,2019년 06월,6654.0
전라남도,화순군,운주사,외국인,2019년 06월,0.0
전라남도,화순군,유마사,내국인,2019년 06월,2101.0
전라남도,화순군,정암조광조선생적려유허비,내국인,2019년 06월,1006.0
전라남도,화순군,정암조광조선생적려유허비,외국인,2019년 06월,0.0
전라남도,화순군,조아벨리 컨트리클럽,내국인,2019년 06월,3695.0
